PDB ID, Region within RBD, Delphi Electrostatic Potential
7bel,region_17,1.4658194303487786
7bel,region_18,-10.749390366145537
7bel,region_19,54.62771845126215
7bem,region_1,-114.23900366289524
7bem,region_2,84.02832444003538
7bem,region_3,14.033942443501005
7bem,region_4,-145.00486447754813
7bem,region_5,10.492875528715388
7bem,region_6,-34.936120735414775
7bem,region_7,-59.81383777742362
7bem,region_8,17.26239436004362
7bem,region_9,-45.63553420445077
7bem,region_10,-52.7879437996079
7bem,region_11,-10.818794329462754
7bem,region_12,115.94457423298653
7bem,region_13,25.669946785187264
7bem,region_14,25.109906229300286
7bem,region_15,-164.69865719806202
7bem,region_16,-83.86950877204687
7bem,region_17,20.57666634536026
7bem,region_18,74.68746019942672
7ben,region_1,4.065862900676384
7ben,region_2,125.85254735177064
7ben,region_3,108.53219331121656
7ben,region_4,-64.12679684249329
7ben,region_5,42.66889463085549
7ben,region_6,-189.2386602585181
7ben,region_7,-55.464123697257214
7ben,region_8,-14.626381833389155
7ben,region_9,69.73118404069696
7ben,region_10,-119.71369909576727
7ben,region_11,2.238199293795831
7ben,region_12,146.08272429295172
7ben,region_13,51.38101026543611
7ben,region_14,10.571322569930489
7ben,region_15,-57.49708597897009
7ben,region_16,-92.37049856487539
7ben,region_17,28.522793854066908
7ben,region_18,57.05770473820352
7beo,region_1,-38.16209585128785
7beo,region_2,27.776208256346827
7beo,region_3,71.32730154562654
7beo,region_4,-120.97991399778039
7beo,region_5,71.33375539958907
7beo,region_6,44.990853477875234
7beo,region_7,-66.52886898254847
7beo,region_8,9.20382257099112
7beo,region_9,82.1179361774287
7beo,region_10,-87.92653567543127
7beo,region_11,-8.327491161152478
7beo,region_12,185.37260411159744
7beo,region_13,18.685459759289472
7beo,region_14,-16.82586995353071
7beo,region_15,-90.9147072564765
7beo,region_16,-113.06896663855053
7beo,region_17,51.77509603269243
7beo,region_18,-24.521066102500107
7bwj,region_1,-85.29411114525038
7bwj,region_2,81.41348505741112
7bwj,region_3,-0.9334785605198022
7bwj,region_4,-25.416319984277763
7bwj,region_5,28.895434731050692
7bwj,region_6,67.09048574652257
7bwj,region_7,0
7bwj,region_8,6.830043054778628
7bwj,region_9,30.640277946434278
7bwj,region_10,-145.51728355788902
7bwj,region_11,-15.781380312930228
7bwj,region_12,-35.858144773218555
7bwj,region_13,48.85576285604731
7bwj,region_14,91.72797631012338
7bwj,region_15,-37.577265294247034
7bwj,region_16,-88.65703456923771
7bwj,region_17,-44.174744146378245
7bwj,region_18,-45.23936961685452
7bwj,region_19,47.7046883592914
7byr,region_1,-98.91941875663669
7byr,region_2,24.451941878489784
7byr,region_3,72.57559338440517
7byr,region_4,83.92758255907967
7byr,region_5,6.709404632830312
7byr,region_6,-4.698441205931843
7byr,region_7,0
7byr,region_8,44.44180161060366
7byr,region_9,6.96002597021064
7byr,region_10,9.185809930228773
7byr,region_11,-7.820702653623686
7byr,region_12,-52.137011016690565
7byr,region_13,-3.900304655016706
7byr,region_14,-44.49849126217551
7byr,region_15,58.22857659672738
7byr,region_16,-3.1227845199474986
7bz5,region_1,-84.88480215754483
7bz5,region_2,72.29715260409289
7bz5,region_3,44.279863837154295
7bz5,region_4,-56.8351636719904
7bz5,region_5,24.61592522419209
7bz5,region_6,-50.18579402123412
7bz5,region_7,0
7bz5,region_8,13.171660566975028
7bz5,region_9,72.37555207168818
7bz5,region_10,-127.70848307578946
7bz5,region_11,32.86570064124032
7bz5,region_12,23.63684390083681
7bz5,region_13,-42.47515419169091
7bz5,region_14,3.4723249537368712
7bz5,region_15,-101.52262500851585
7bz5,region_16,-198.24315860472723
7bz5,region_17,-33.35730259771432
7bz5,region_18,12.279415393234045
7bz5,region_19,-133.6844639937906
7c01,region_1,-127.77889679489773
7c01,region_2,40.039965472605026
7c01,region_3,49.10732763769724
7c01,region_4,-77.08938156018657
7c01,region_5,31.855349177350682
7c01,region_6,-101.16703637829184
7c01,region_7,0
7c01,region_8,63.86353504889767
7c01,region_9,52.0572957712352
7c01,region_10,-131.66216306732443
7c01,region_11,-12.667108115098797
7c01,region_12,65.61115818007005
7c01,region_13,12.899658112664511
7c01,region_14,-12.688951519574228
7c01,region_15,-56.94987594505423
7c01,region_16,-89.89313474503733
7c01,region_17,20.09566184386758
7c01,region_18,-4.969133656597638
7c01,region_19,29.819072220644973
7c2l,region_1,-26.00824685065584
7c2l,region_2,70.05911927640577
7c2l,region_3,70.644133643745
7c2l,region_4,68.76724320832251
7c2l,region_5,-33.84227683620531
7c2l,region_6,20.199719608561008
7c2l,region_7,-30.265912044478938
7c2l,region_8,0
7c2l,region_9,18.248121903351873
7c2l,region_10,97.71134855369567
7c2l,region_11,-107.03466853729915
7c2l,region_12,62.25800816387104
7c2l,region_13,7.139237611646255
7c2l,region_14,213.94819956855437
7c2l,region_15,-20.609416486698034
7c2l,region_16,35.94444940433958
7c2l,region_17,44.12523942743512
7cai,region_1,45.10817638941834
7cai,region_2,-37.30302229000085
7cai,region_3,21.62297079499912
7cai,region_4,107.12028603094657
7cai,region_5,-28.626335737060614
7cai,region_6,2.0912123782584153
7cai,region_7,14.080376584880305
7cai,region_8,0
7cai,region_9,30.582994187300546
7cai,region_10,-1.90161283999596
7cai,region_11,-35.44786186905687
7cai,region_12,-2.418517998624325
7cai,region_13,37.82763109974282
7cai,region_14,-26.7274160697583
7cai,region_15,39.637067206927846
7cai,region_16,-1.636338984029858
7cai,region_17,-67.50827770074591
7cai,region_18,33.14077548368101
7cai,region_19,-1.0219477581762426
7cai,region_20,-23.33994740601812
7cai,region_21,5.318223607976975
7cak,region_1,-36.7578797786096
7cak,region_2,-82.94180113169001
7cak,region_3,86.44296893351058
7cak,region_4,33.965510726970685
7cak,region_5,-17.325825062619252
7cak,region_6,24.31944061019894
7cak,region_7,31.168252535113858
7cak,region_8,19.29327967596625
7cak,region_9,81.65901284489294
7cak,region_10,10.61548535226498
7cak,region_11,-79.2090701687815
7cak,region_12,-3.0920858609038397
7cak,region_13,33.40281958798765
7cak,region_14,84.75000189030376
7cak,region_15,3.9651049945550065
7cak,region_16,47.3194480024729
7cak,region_17,-40.41323217864348
7cak,region_18,23.532342870552
7cak,region_19,8.379692077523105
7cak,region_20,-67.48181238545367
7cak,region_21,25.393074906792215
7cdi,region_1,-55.76758834555017
7cdi,region_2,7.250854143998247
7cdi,region_3,44.56132004954137
7cdi,region_4,-39.995673684805354
7cdi,region_5,43.219930536636014
7cdi,region_6,5.483546223392196
7cdi,region_7,0
7cdi,region_8,6.550707164175195
7cdi,region_9,61.06147983827598
7cdi,region_10,-141.59552752724468
7cdi,region_11,-35.8694928219553
7cdi,region_12,60.00165860801221
7cdi,region_13,36.8661929339751
7cdi,region_14,65.97850795807537
7cdi,region_15,-78.28680929322257
7cdi,region_16,-96.76294948244086
7cdi,region_17,29.439550094462188
7cdi,region_18,-117.58629273845304
7cdi,region_19,21.619661333064045
7cdj,region_1,-24.062408608216778
7cdj,region_2,74.50407576620121
7cdj,region_3,166.00959202385027
7cdj,region_4,-32.11653439394624
7cdj,region_5,166.64339465244132
7cdj,region_6,18.084528387951792
7cdj,region_7,0
7cdj,region_8,60.32953909849618
7cdj,region_9,-3.6143719677741544
7cdj,region_10,-73.74855314484469
7cdj,region_11,-2.4681218885701277
7cdj,region_12,-5.129651162260522
7cdj,region_13,36.140460183152626
7cdj,region_14,113.07548426654982
7cdj,region_15,-111.39553735540035
7cdj,region_16,-202.1230330391602
7cdj,region_17,-3.608260379425042
7cdj,region_18,-60.43135549808407
7cdj,region_19,67.71475551258709
7ch4,region_1,-109.72426992253635
7ch4,region_2,54.0639760700151
7ch4,region_3,58.05050946890728
7ch4,region_4,-15.039764779908841
7ch4,region_5,143.90085973146245
7ch4,region_6,-41.35421549852311
7ch4,region_7,0
7ch4,region_8,-1.1511483595933392
7ch4,region_9,31.3609743309896
7ch4,region_10,-107.68802242317696
7ch4,region_11,-9.579779134203918
7ch4,region_12,-7.650743495311859
7ch4,region_13,-9.775692125992745
7ch4,region_14,-64.00981895533144
7ch4,region_15,-44.85889124282475
7ch4,region_16,-152.18110446872765
7ch4,region_17,10.528785251758494
7ch4,region_18,-27.124768964834608
7ch5,region_1,-80.11829222271714
7ch5,region_2,97.87203244083571
7ch5,region_3,97.74758162223759
7ch5,region_4,-211.7406534740399
7ch5,region_5,17.189809151961143
7ch5,region_6,11.458277662882914
7ch5,region_7,-25.80834526803884
7ch5,region_8,71.99842141717039
7ch5,region_9,86.7066478873304
7ch5,region_10,-83.17976120184066
7ch5,region_11,-33.04191278284085
7ch5,region_12,205.99820009128368
7ch5,region_13,41.888349773374536
7ch5,region_14,-20.270261973699846
7ch5,region_15,-124.24372365955746
7ch5,region_16,-177.36941248956091
7ch5,region_17,22.49669595835145
7ch5,region_18,-4.0442022649592175
7chb,region_1,-115.14601575896769
7chb,region_2,15.788885571604602
7chb,region_3,32.61260331336635
7chb,region_4,-37.962790986187514
7chb,region_5,89.14428529024832
7chb,region_6,26.17105158426962
7chb,region_7,0
7chb,region_8,172.22994654072932
7chb,region_9,88.12051122193674
7chb,region_10,-102.02319303541933
7chb,region_11,-21.156647093382396
7chb,region_12,-56.918991444711665
7chb,region_13,48.05173862584493
7chb,region_14,-16.967810364941855
7chb,region_15,-62.397275713262246
7chb,region_16,-105.44751806651414
7chb,region_17,-10.095490293333778
7chb,region_18,2.2857816926728205
7chc,region_1,-121.88701261272614
7chc,region_2,-8.13958291468559
7chc,region_3,59.7394629346464
7chc,region_4,-130.38823475630562
7chc,region_5,27.685464285417222
7chc,region_6,76.55978854993216
7chc,region_7,-44.28733742831548
7chc,region_8,58.139821206307445
7chc,region_9,26.56779317237246
7chc,region_10,-129.3908960653592
7chc,region_11,-6.67760854490763
7chc,region_12,51.25560919400125
7chc,region_13,31.782401969502388
7chc,region_14,-46.13574428023415
7chc,region_15,-55.6919764812825
7chc,region_16,-150.11988314299765
7chc,region_17,2.2446780859798063
7chc,region_18,38.93594473886708
7che,region_1,-21.102848512016372
7che,region_2,40.4836440109012
7che,region_3,66.74597566649503
7che,region_4,25.180399135960695
7che,region_5,88.59765890716847
7che,region_6,-10.918435903583688
7che,region_7,-23.158791820205675
7che,region_8,48.967945008093224
7che,region_9,76.3059185170543
7che,region_10,-98.86667152658012
7che,region_11,-4.647450908413891
7che,region_12,-53.41439122355828
7che,region_13,68.14240990784666
7che,region_14,18.12567353624995
7che,region_15,-57.162969998360666
7che,region_16,-118.71190705248324
7che,region_17,-26.68388724336581
7che,region_18,-16.921505303406146
7chf,region_1,-64.62913327360553
7chf,region_2,5.761033648363849
7chf,region_3,122.73705932302784
7chf,region_4,-36.86578659566718
7chf,region_5,-23.054699510515377
7chf,region_6,34.55605823862463
7chf,region_7,-20.78930118955352
7chf,region_8,95.88705058033565
7chf,region_9,59.57992140043653
7chf,region_10,-128.377956985539
7chf,region_11,8.854239446988391
7chf,region_12,37.26568314493277
7chf,region_13,112.14796670517231
7chf,region_14,-57.44817582615103
7chf,region_15,-79.80718154953088
7chf,region_16,-104.65729529420767
7chf,region_17,2.9607520308426647
7chf,region_18,-9.262434474197907
7chh,region_1,-97.9778382575348
7chh,region_2,42.867408860059115
7chh,region_3,116.22274474956417
7chh,region_4,-11.071524226635953
7chh,region_5,48.402967765723304
7chh,region_6,-8.446806899258384
7chh,region_7,0
7chh,region_8,28.0540707496524
7chh,region_9,18.47423538001226
7chh,region_10,-36.750117473892914
7chh,region_11,0.16436216000157255
7chh,region_12,41.48899431638013
7chh,region_13,30.594111976984472
7chh,region_14,15.549245712559253
7chh,region_15,5.086750049050901
7chh,region_16,-27.503726799940807
7chh,region_17,18.84941256040348
7chh,region_18,-34.268743265300095
7chh,region_19,36.71884916196877
7chh,region_20,5.650082489643314
7cho,region_1,-63.15018411843322
7cho,region_2,14.825675479733533
7cho,region_3,43.5630334804347
7cho,region_4,43.12446578920993
7cho,region_5,87.06549599585551
7cho,region_6,-49.64745848769861
7cho,region_7,0
7cho,region_8,27.488580140749747
7cho,region_9,-0.4124567209643004
7cho,region_10,-54.98433595851847
7cho,region_11,38.455136862989235
7cho,region_12,-21.99917644301236
7cho,region_13,29.374147623945653
7cho,region_14,-11.86493373231026
7cho,region_15,-78.95745912262434
7cho,region_16,-220.46447503654613
7cho,region_17,50.606128626043414
7cho,region_18,29.136664207954496
7cho,region_19,47.409326038586244
7chp,region_1,-74.19102647760239
7chp,region_2,39.09370385482512
7chp,region_3,-55.59376567280548
7chp,region_4,-65.69824367730406
7chp,region_5,-2.7083300986526115
7chp,region_6,-15.722053162667876
7chp,region_7,-17.132905698610315
7chp,region_8,29.661253055028382
7chp,region_9,-122.29107101757602
7chp,region_10,14.225457258076002
7chp,region_11,56.35392872218516
7chp,region_12,-22.19106769096865
7chp,region_13,8.65873378909405
7chp,region_14,-148.4792031640788
7chp,region_15,-198.76303569063282
7chp,region_16,34.987063891163324
7chp,region_17,-39.855778051503606
7chp,region_18,-28.208438432326517
7chs,region_1,-26.797068239301503
7chs,region_2,153.34778139866194
7chs,region_3,-11.637908920458415
7chs,region_4,-71.09908683616057
7chs,region_5,28.584157497921005
7chs,region_6,55.11942501006662
7chs,region_7,0
7chs,region_8,24.73489833306311
7chs,region_9,41.01111738940854
7chs,region_10,-135.71352933154725
7chs,region_11,2.656735148657355
7chs,region_12,22.598013304344164
7chs,region_13,-15.260077844356196
7chs,region_14,17.527665166204915
7chs,region_15,-76.85835714663841
7chs,region_16,-150.21693152508
7chs,region_17,-0.0636980663099036
7chs,region_18,32.1529524680393
7cjf,region_1,-95.53383306174747
7cjf,region_2,28.921850455460614
7cjf,region_3,-38.24130348231767
7cjf,region_4,-75.78672095296022
7cjf,region_5,34.51846809915121
7cjf,region_6,-90.01017981577601
7cjf,region_7,0
7cjf,region_8,33.9327441273746
7cjf,region_9,102.00985761617673
7cjf,region_10,-142.74919439448234
7cjf,region_11,24.532660739155748
7cjf,region_12,156.32801119835185
7cjf,region_13,13.389247601943417
7cjf,region_14,42.687872680194765
7cjf,region_15,-219.65251951462366
7cjf,region_16,-146.94800225710568
7cjf,region_17,-14.333645959120085
7cjf,region_18,-6.77050950887163
7cjf,region_19,0.69333508073818
7cm4,region_1,-39.404594805205974
7cm4,region_2,33.56026906852675
7cm4,region_3,-142.83007807647246
7cm4,region_4,-2.676353660632683
7cm4,region_5,6.064417051060328
7cm4,region_6,18.210941686844187
7cm4,region_7,9.32873947360466
7cm4,region_8,6.834920775167214
7cm4,region_9,6.5901651708259
7cm4,region_10,0.6074624567646956
7cm4,region_11,0.8585923328294937
7cm4,region_12,176.62733387077841
7cm4,region_13,4.3877084631821255
7cm4,region_14,-121.88000572964164
7cm4,region_15,-18.439269482469903
7cm4,region_16,11.87912676001992
7cm4,region_17,5.185148922600497
7cm4,region_18,6.226467635997256
7cm4,region_19,3.687638089780764
7cwl,region_1,9.463862057533987
7cwl,region_2,3.461066316248731
7cwl,region_3,65.58995461751407
7cwl,region_4,24.285249760328018
7cwl,region_5,-6.957135267680594
7cwl,region_6,27.330800528913485
7cwl,region_7,-20.093310018342095
7cwl,region_8,0
7cwl,region_9,30.857175114484768
7cwl,region_10,9.975711517219866
7cwl,region_11,10.127753007421019
7cwl,region_12,9.309520980421613
7cwl,region_13,36.19672212939021
7cwl,region_14,73.69697072769604
7cwl,region_15,-5.329486337633292
7cwl,region_16,-9.36707048500511
7cwl,region_17,-63.8943504439534
7cwl,region_18,2.8495944474013486
7cwl,region_19,41.07466930225523
7cwl,region_20,36.67170024318504
7cwl,region_21,-17.225664344383
7cwn,region_1,-10.69639578805419
7cwn,region_2,-6.609191926037559
7cwn,region_3,72.259070140418
7cwn,region_4,205.18721079175629
7cwn,region_5,-25.340899838736455
7cwn,region_6,5.65211509318479
7cwn,region_7,27.775469698886166
7cwn,region_8,0
7cwn,region_9,8.953900280862381
7cwn,region_10,-3.7115161848758675
7cwn,region_11,-2.0840425350459455
7cwn,region_12,4.370508166090595
7cwn,region_13,79.41610195575694
7cwn,region_14,28.96985253908185
7cwn,region_15,45.58865575233208
7cwn,region_16,101.10340436275077
7cwn,region_17,-47.26161441874495
7cwn,region_18,2.732517670008229
7cwn,region_19,44.8838414878018
7cwn,region_20,6.205375876165675
7cwo,region_1,5.698670864613845
7cwo,region_2,69.87241941676882
7cwo,region_3,166.06355898242927
7cwo,region_4,21.159086186160913
7cwo,region_5,88.55996300360223
7cwo,region_6,-11.581505843553913
7cwo,region_7,0
7cwo,region_8,14.301035976134191
7cwo,region_9,10.708925921256554
7cwo,region_10,-38.51996363934393
7cwo,region_11,-6.918856954783013
7cwo,region_12,28.127601124180238
7cwo,region_13,32.482014188904984
7cwo,region_14,21.520995979210532
7cwo,region_15,-89.26393530148749
7cwo,region_16,-226.38985921357914
7cwo,region_17,6.892311905866279
7cwo,region_18,58.160480955592604
7cwo,region_19,32.56861718413642
7cws,region_1,18.40500805165932
7cws,region_2,34.008526136019
7cws,region_3,113.48810736950377
7cws,region_4,57.4146762784819
7cws,region_5,-66.1799265990935
7cws,region_6,33.96703392713492
7cws,region_7,9.599310015127006
7cws,region_8,0
7cws,region_9,103.06588562216838
7cws,region_10,15.133411341697505
7cws,region_11,-27.48097269390705
7cws,region_12,14.12958266473556
7cws,region_13,-13.872567209150272
7cws,region_14,51.89519352561956
7cws,region_15,12.52295445836777
7cws,region_16,-20.04669298317347
7cws,region_17,-93.03852779070235
7cws,region_18,-2.408280086038115
7cws,region_19,7.740315195315321
7cws,region_20,-50.84532271106762
7cws,region_21,27.915558231764035
7cwt,region_1,-27.94439752710082
7cwt,region_2,77.1823338255045
7cwt,region_3,64.06763885826174
7cwt,region_4,62.62134692263278
7cwt,region_5,238.89853201574724
7cwt,region_6,-16.70025344598085
7cwt,region_7,0
7cwt,region_8,-44.83690027260299
7cwt,region_9,66.53280527603339
7cwt,region_10,-13.873380652417035
7cwt,region_11,23.021725033775525
7cwt,region_12,-10.315619805004346
7cwt,region_13,86.84685848866403
7cwt,region_14,-0.6087459071860266
7cwt,region_15,-93.61324527269825
7cwt,region_16,-13.187654153975483
7cwt,region_17,-31.74342970176519
7cwt,region_18,-63.39470523911829
7cwt,region_19,-232.55199746466587
7cwu,region_1,9.472003392795948
7cwu,region_2,-12.531630821664217
7cwu,region_3,71.10817964577504
7cwu,region_4,149.81506175779123
7cwu,region_5,-4.774282577050105
7cwu,region_6,30.489838779428364
7cwu,region_7,-39.66764884898512
7cwu,region_8,0
7cwu,region_9,22.402537609009674
7cwu,region_10,2.531239151806961
7cwu,region_11,3.9305712923294576
7cwu,region_12,-3.37087227122596
7cwu,region_13,64.10794479804495
7cwu,region_14,30.190487048750864
7cwu,region_15,4.190388003229199
7cwu,region_16,-11.610506546200456
7cwu,region_17,-96.03349513431779
7cwu,region_18,23.18976039166871
7cwu,region_19,56.56866062363724
7cwu,region_20,21.17569675658872
7cwu,region_21,4.997546122936331
7cyh,region_1,-41.7358218761448
7cyh,region_2,79.70940669922054
7cyh,region_3,116.88408166101354
7cyh,region_4,-20.954566432504368
7cyh,region_5,81.41969552429208
7cyh,region_6,33.90154939836541
7cyh,region_7,0
7cyh,region_8,-18.63432807287623
7cyh,region_9,-29.44905986567786
7cyh,region_10,-114.45560101292602
7cyh,region_11,12.750955207878333
7cyh,region_12,84.03459681581514
7cyh,region_13,40.60698915573991
7cyh,region_14,32.4358890573931
7cyh,region_15,-38.703750604869235
7cyh,region_16,-119.26690177594224
7cyh,region_17,28.760240959248975
7cyh,region_18,-41.41195885501913
7cyh,region_19,17.370912462701416
7cyp,region_1,-68.44624054075312
7cyp,region_2,-0.7595604715166688
7cyp,region_3,34.20014684326327
7cyp,region_4,15.652230357154915
7cyp,region_5,-18.067257956644294
7cyp,region_6,-1.4249816291675392
7cyp,region_7,36.112427741297935
7cyp,region_8,0
7cyp,region_9,19.860255260737883
7cyp,region_10,-9.279060018867817
7cyp,region_11,-55.326382282631656
7cyp,region_12,7.875927845848256
7cyp,region_13,13.739720403287528
7cyp,region_14,14.079021249180759
7cyp,region_15,37.639929910283456
7cyp,region_16,-27.635202680898864
7cyp,region_17,-70.7470350921225
7cyp,region_18,-3.523921662907594
7cyp,region_19,8.476015654558118
7cyp,region_20,5.35925931707644
7cyp,region_21,51.413559834713524
7czp,region_1,-69.22645220297355
7czp,region_2,-19.973918808897423
7czp,region_3,72.28125238587505
7czp,region_4,94.40214700565839
7czp,region_5,32.815718853838064
7czp,region_6,73.62525783387488
7czp,region_7,2.637039783700935
7czp,region_8,0
7czp,region_9,72.04479351168729
7czp,region_10,3.390462084608826
7czp,region_11,-29.941200291267823
7czp,region_12,3.5044013072252556
7czp,region_13,20.769537286695627
7czp,region_14,40.662365667106826
7czp,region_15,60.78383614448384
7czp,region_16,7.009870058500959
7czp,region_17,-141.24597851407952
7czp,region_18,68.23606070608707
7czp,region_19,110.11418522469519
7czp,region_20,60.397628769878466
7czp,region_21,57.429508546419115
7czq,region_1,-12.93311250093819
7czq,region_2,59.27609607826746
7czq,region_3,48.719609517006035
7czq,region_4,110.45084966972479
7czq,region_5,9.162114901536068
7czq,region_6,23.910777146123678
7czq,region_7,-1.1155512105362106
7czq,region_8,0
7czq,region_9,22.03799614904163
7czq,region_10,1.0275747546269187
7czq,region_11,-29.270728825074034
7czq,region_12,-4.614740402188186
7czq,region_13,44.71767556919645
7czq,region_14,48.47706307851722
7czq,region_15,40.513774033719656
7czq,region_16,-26.349638328022593
7czq,region_17,-71.95925679294241
7czq,region_18,17.429408648759008
7czq,region_19,38.62834510268493
7czq,region_20,72.88427448556948
7czq,region_21,118.61216218257653
7czr,region_1,-5.683254669275957
7czr,region_2,66.95250590656602
7czr,region_3,81.82831292250383
7czr,region_4,88.8705012485769
7czr,region_5,7.223796969442054
7czr,region_6,57.55781168269799
7czr,region_7,59.97071497430031
7czr,region_8,0
7czr,region_9,41.441430441616134
7czr,region_10,2.8368743998011086
7czr,region_11,-15.923275767392028
7czr,region_12,16.01932209281294
7czr,region_13,65.10943143089224
7czr,region_14,35.994112345655154
7czr,region_15,66.1104536426947
7czr,region_16,-30.32626569851614
7czr,region_17,-94.33167495449105
7czr,region_18,28.61270520231695
7czr,region_19,66.21987998983491
7czr,region_20,66.21071445659656
7czr,region_21,64.94163232612124
7czs,region_1,-26.429709303897127
7czs,region_2,98.06334958051994
7czs,region_3,45.65349333811324
7czs,region_4,63.83909082265334
7czs,region_5,11.795806027775193
7czs,region_6,56.188258961102655
7czs,region_7,10.416774978393775
7czs,region_8,0
7czs,region_9,29.45479269038438
7czs,region_10,1.5183139492962563
7czs,region_11,-70.23204725659889
7czs,region_12,19.779085839678636
7czs,region_13,34.484117719829
7czs,region_14,80.98013415089015
7czs,region_15,88.06878695299906
7czs,region_16,-34.98167143793571
7czs,region_17,-133.30092153770548
7czs,region_18,26.70362412970604
7czs,region_19,59.232904226143724
7czs,region_20,17.511884776443626
7czs,region_21,16.612534867598292
7czt,region_1,-50.31189430135376
7czt,region_2,22.657801191714363
7czt,region_3,53.14675788691605
7czt,region_4,52.67401406224563
7czt,region_5,-16.32435041356816
7czt,region_6,43.09418984843902
7czt,region_7,43.647834826613625
7czt,region_8,0
7czt,region_9,23.692628843318314
7czt,region_10,2.47103334530576
7czt,region_11,-32.760039015339444
7czt,region_12,6.169387664986077
7czt,region_13,67.46446411901012
7czt,region_14,25.07904413920112
7czt,region_15,35.384203621812894
7czt,region_16,-27.619563859112723
7czt,region_17,-36.747306578894225
7czt,region_18,19.112239620534737
7czt,region_19,108.61399447180679
7czt,region_20,43.94768974616147
7czt,region_21,71.96668478765415
7czu,region_1,-69.077195695468
7czu,region_2,27.6195220022061
7czu,region_3,45.91489292580361
7czu,region_4,57.67837770475481
7czu,region_5,23.938479929728672
7czu,region_6,131.06777571531225
7czu,region_7,-15.087102015109828
7czu,region_8,0
7czu,region_9,46.872818891606784
7czu,region_10,-14.703862654754278
7czu,region_11,-48.710256787571524
7czu,region_12,21.227867866280306
7czu,region_13,144.49850338915016
7czu,region_14,29.978036059388554
7czu,region_15,77.73944801629867
7czu,region_16,-6.166362949908029
7czu,region_17,-61.27225876261656
7czu,region_18,27.310413432467087
7czu,region_19,87.3945797712702
7czu,region_20,44.15008808939112
7czu,region_21,114.18406636860554
7czv,region_1,-74.7484548278183
7czv,region_2,49.818243970369046
7czv,region_3,53.72990548238077
7czv,region_4,111.35842700802667
7czv,region_5,-20.203694110898027
7czv,region_6,35.1561476146803
7czv,region_7,50.72502286509809
7czv,region_8,0
7czv,region_9,35.02349522170774
7czv,region_10,-50.31092197225647
7czv,region_11,-31.19943044131825
7czv,region_12,14.413278492544718
7czv,region_13,143.8886945889419
7czv,region_14,48.74056904844142
7czv,region_15,52.99339629827176
7czv,region_16,-24.127190336206265
7czv,region_17,-132.63958822888537
7czv,region_18,80.6165111687228
7czv,region_19,80.40411388901819
7czv,region_20,15.20875150426782
7czv,region_21,93.74333151464182
7czw,region_1,5.365380523733226
7czw,region_2,34.278097976801234
7czw,region_3,52.48345997366116
7czw,region_4,63.5098700030079
7czw,region_5,23.87124430288774
7czw,region_6,35.88144603399557
7czw,region_7,22.00521083456411
7czw,region_8,0
7czw,region_9,48.74369550643601
7czw,region_10,-28.579543040164594
7czw,region_11,-59.497891832577366
7czw,region_12,24.337224768789273
7czw,region_13,132.36407435675318
7czw,region_14,46.94078444101665
7czw,region_15,52.53562566749716
7czw,region_16,-30.75392019560269
7czw,region_17,-38.49761216306244
7czw,region_18,48.78943321298907
7czw,region_19,85.54436453003575
7czw,region_20,46.03938347984218
7czw,region_21,56.03082449119005
7czx,region_1,-117.14322087905802
7czx,region_2,36.49615616531757
7czx,region_3,70.25239099805248
7czx,region_4,107.48765431570884
7czx,region_5,18.594759312109506
7czx,region_6,44.62124893815057
7czx,region_7,-11.962199661034607
7czx,region_8,0
7czx,region_9,40.524353601019264
7czx,region_10,10.854628106758462
7czx,region_11,-24.319087894382456
7czx,region_12,-3.7565799579958528
7czx,region_13,57.82335090214963
7czx,region_14,46.01471170840496
7czx,region_15,52.60693969556194
7czx,region_16,3.42870860727606
7czx,region_17,-50.701156866969846
7czx,region_18,53.01145225870959
7czx,region_19,55.18306641164819
7czx,region_20,31.124287311095564
7czx,region_21,40.40739909389145
7czy,region_1,-43.3584250024842
7czy,region_2,34.38091849385447
7czy,region_3,86.29386159982403
7czy,region_4,65.35448203863274
7czy,region_5,19.945054863012064
7czy,region_6,67.2911315398726
7czy,region_7,14.632315429620675
7czy,region_8,0
7czy,region_9,36.88928638516172
7czy,region_10,-6.096224758400149
7czy,region_11,-46.363571031055564
7czy,region_12,10.303700570676842
7czy,region_13,44.60507737933449
7czy,region_14,60.22084666484718
7czy,region_15,59.32199771547044
7czy,region_16,3.8894964999221706
7czy,region_17,-33.38451771945064
7czy,region_18,52.541982291561084
7czy,region_19,88.11024061811109
7czy,region_20,78.2821964097099
7czy,region_21,106.88197353338617
7czz,region_1,-30.67562604529327
7czz,region_2,74.5966607018604
7czz,region_3,72.13779922266254
7czz,region_4,65.75784439767583
7czz,region_5,-33.0187749311923
7czz,region_6,98.51456319668088
7czz,region_7,15.053089205665827
7czz,region_8,0
7czz,region_9,31.52114917331949
7czz,region_10,-52.783442984081226
7czz,region_11,-58.76054184299164
7czz,region_12,12.021343675862958
7czz,region_13,114.00309080268151
7czz,region_14,25.479289682050037
7czz,region_15,43.21566299182742
7czz,region_16,-8.775649168834532
7czz,region_17,-102.25237520349523
7czz,region_18,26.17133466975317
7czz,region_19,111.28300880828905
7czz,region_20,28.72375108866226
7czz,region_21,77.82713870211464
7d00,region_1,-31.1453453096627
7d00,region_2,22.632439132975374
7d00,region_3,82.8285080797663
7d00,region_4,96.40098256486154
7d00,region_5,9.931785890007522
7d00,region_6,47.39004068051127
